Key,English (United States)(en-US),Korean (South Korea)(ko-KR)
M10_L0049,"A human that scratches off their\nown tangled, interior blobs.",그 발톱으로 내면의 엉킨 덩어리를\n스스로 긁어내는 인간이 있다니.
M10_L0050,……,……
M10_L0051,(Listen carefully.)|(No words come to mind.),(지금은 가만히 들어주기를 선택했다.)|(아무런 말도 떠오르지 않기에 할 수 없었다.)
M10_L0052,Why? Why? I don’t want to\nknow. I don’t want to know.,어째서? 어째서?\n알고 싶지 않아. 알고 싶지 않아.
M10_L0053,……,……
M10_L0054,"But <nickname>, can you tell\nwhat I’m most afraid of right now?","그런데, <nickname>. 지금 내가\n제일 무서운 게 뭔지 알아?"
M10_L0055,"What do you think it is, <nickname>?",<nickname>은 뭐라고 생각해?
M10_L0056,…,…
M10_L0057,Please don’t guess correctly.\nEven if you do know the answer.,맞히지 말아줘. 눈치챘더라도.
M10_L0058,…,…
M10_L0059,…,…
M10_L0060,I’ve fallen down a rabbit hole.,난 토끼 굴에 빠졌어.
M10_L0061,"When I came to my senses,\nI was already inside it.","정신을 차린 순간, 그 안에 있었어."
M10_L0062,"I don’t know how to leave, but I also can’t\nfind a reason to leave in the first place…","굴에서 나가는 법을 모르겠지만, 애초에,\n나가야 하는지조차 잘 모르겠어…"
M10_L0063,Nothing seems clear.,어느 것도 제대로 보이지 않아.
M10_L0064,I’m sorry. I need more time to\nmyself today to think this over.,미안. 오늘은 혼자서 더 생각해 보고 싶어.
M10_L0065,Did he do those things\nbecause he hated himself?,그 사람은 자기 자신을 싫어해서\n그런 행동을 한 걸까?
M10_L0066,Why did he hate himself and his life so much?,그 사람은 왜 그렇게 자신과 삶을 싫어했을까?
M10_L0067,……,……
M10_L0068,What made him the way he is?,무엇이 그 사람을 그리 만들었을까?
M10_L0069,"As you know, that is what black does to me.","너도 알다시피, 나한테는 그게 검정이야."
M10_L0070,"Regardless of how many times I confront it,\nI see no color or potential. Black is just black.",아무리 직시해도 어떠한 색채나 가능성이\n보이지 않아서. 검정은 그저 검정.
M10_L0071,"That void of worth and meaning feels\nfutile, sad, and sometimes terrifying.","그 무가치함과 무의미함이 나를 허무하게,\n슬프게, 때로는 공포스럽게 해."
M10_L0072,"<nickname>, do you feel the same at times?\nOr have you ever imagined how it would feel?",<nickname>. 혹시 너도 유사한 감정을 느껴?\n혹은 느낀 적이 있어? 상상해본 적은 있어?
M10_L0073,Do you have your own black that hurts you?,너도 너를 아프게 하는 너만의 검정이 있어?
M10_L0074,Is that only on Earth?,그건 지구에만 있는 거야?
M10_L0075,"Yes, at least I hope it only exists on Earth.|No, you can feel it anywhere in this universe.","그래, 이런 건 오직 지구에만 있기를.|아니, 어디에서나 느낄 수 있을 것 같아."
M10_L0076,That wouldn’t exist on the Moon.,달에 가면 그런 건 없을 텐데.
M10_L0077,I hope there will be nothing\non the Moon that can hurt him.,그 사람도 달에는 그를 아프게\n만드는 게 없었으면 좋겠다.
M10_L0078,The universe is infinitely large. There should\nbe many spots to hide and take a moment.,우주는 아주 아주 넓대. 잠깐\n숨어 쉬어갈 곳은 많을 거야.
M10_L0079,"I hope the universe feels kind to him, at the least.",그 사람도 우주만큼은 다정한\n공간으로 여겼으면 좋겠다.
M10_L0080,…….,……
M10_L0081,But <nickname>.,그런데 <nickname>.
M10_L0082,What would the Moon Beings think of him?,달의 이들이 그 사람을 보면 어떻게 생각할까?
M10_L0083,They are very afraid of self-harming acts.,달에서는 자기를 해치는 행동을 아주 무서워하는데.
M10_L0084,"They think that once one hates and hurts\noneself, they eventually give up on themself.","자기를 미워하고, 아프게 하는 행동을 계속하다\n보면 자기를 점차 포기하게 된다고 생각하거든."
M10_L0085,(I feel Dot’s emotions becoming profound.),(뭉치의 감정이 격해지는 게 느껴진다.)
M10_L0086,(Let’s observe for a while longer.),(조금만 더 지켜볼까.)
M10_L0087,The Moon Beings would be cautious of him.,달의 이들이 그를 보면 다들 경계하겠지.
M10_L0088,"In short, the Moon would not welcome him.",그러니 달은 그를 환영해 주지 못할 거야.
M10_L0089,"Worse than that, it would certainly exclude him.","환영뿐만이 아니지. 아주, 아주, 배척할 거야."
M10_L0090,(I can’t just take a back seat anymore.),(더 이상은 지켜만 볼 수 없어.)
M10_L0091,Is the Moon really that hostile of a place?\nThe Dot I’ve come to know isn’t like that.,달이 정말 그렇게 차가운 곳이야?\n내가 봤던 뭉치는 그러지 않았는데.
M10_L0092,"Neither are the Moon Beings. In fact, they\nseem like warmly layered melodies to me.",달의 이들도 마찬가지야. 오히려 따스하게\n겹쳐 쌓인 선율 같은 이들이었어.
M10_L0093,…!,…!
M10_L0094,"Dot, are you sure you would say the\nsame tomorrow and the day after?","뭉치야, 너는 내일도 모레도\n같은 말을 하고 싶은 거야?"
M10_L0095,Do you really want to exclude\nhim? Cruelly and heartlessly?,"정말로 그를 배척해 버리고\n싶은 거야? 무정하고, 가차없이?"
M10_L0096,"N, no.","그, 그렇지 않아."
M10_L0097,……,…….
M10_L0098,Please believe me. That’s not what I wanted.,믿어 줘. 사실 난 그러고 싶었던 게 아니었어.
M10_L0099,I thought so. Can I ask why?,그럴 것 같다는 생각은 했어. 혹시 이유는?
M10_L0100,I can’t explain it clearly to you… which feels tragic.,너에게… 명확하게 설명할 수 없는 내가 참담해.
M10_L0101,……,…….
M10_L0102,I saw two kinds of light in him.,나는 그에게서 두 가지 빛을 보았지.
M10_L0103,I saw destructive pain and the\nwill to live at the same time.,파괴적인 고통과 삶에 대한 의지를 동시에 보았어.
M10_L0104,But it leaves me with an important question.,하지만 의문이 남잖아.
M10_L0105,The reason for his conflicting\nintentions and actions.,그의 의도와 행동이 상반되는 이유가 말이야.
M10_L0106,Hm…,음…
M10_L0107,(But Dot has always observed conflicting situations\nas they were. Dot coexists with contradictions.),(하지만 뭉치는 늘 상반되는 상황을 투명히\n지켜봐 왔다. 모순 위에 살아가는 뭉치.)
M10_L0108,(What’s so different about this time?),(이번이라고 뭐가 다른 걸까?)
M10_L0109,How can you want to live and still hurt yourself?,살고 싶은데도 스스로를 해칠 수가 있는 거야?
M10_L0110,Can you hate yourself to death\nand still not want to die?,죽고 싶지 않아도 자기를\n죽도록 미워할 수 있는 거야?
M10_L0111,"How? How? I don’t want to know. But if\nyou do know, please tell me, <nickname>.","어째서? 어째서? 알고 싶지 않아. 하지만\n알고 있다면 부디 알려 줘, <nickname>."
M10_L0112,It’s possible. It’s one of a million contradictions.|(Remain silent with Dot.),그건 가능해. 수많은 모순들 중 하나일 뿐이야.|(그저 함께 침묵한다.)
M10_L0113,"If he really wanted to die, he\nwould’ve used another method.",정말 죽고 싶었다면 다른 방법을 썼을 거야.
M10_L0114,He hated himself so because\nhe didn’t want to die.,이대로 죽고 싶지는 않기 때문에\n자기를 죽도록 미워한 거야.
M10_L0115,Or perhaps it’s the opposite. He hated himself so\nbut he didn’t want to die — such a fragile resolve.,어쩌면 반대일지도. 죽도록 밉지만\n이대로 죽고 싶지는 않았던 나약한 마음.
M10_L0116,……,…….
M10_L0117,Nothing is for sure. I won’t dare\nadd my thoughts to this situation.,무엇도 확실한 건 없어. 내가\n감히 말을 얹고 싶지도 않아.
M10_L0118,But I think I can say something\nas one of his species.,하지만 인간으로서 하나 정도는\n말해 줄 수 있을 것 같아.
M10_L0119,What?,어떤 거야?
M10_L0120,It can happen.’ That’s all.,‘그럴 수도 있어.’ 그뿐이야.
M10_L0121,……,…….
M10_L0122,Yes. It seems so.,그래. 그런 것 같아.
M10_L0123,A snippet of time. I need that.,잠깐의 시간이 필요해. 나에게는.
M10_L0124,…… Somehow it seems\neverything is getting worse.,…… 어쩐지 모든 게 나빠지고 있는 느낌이야.
M10_L0125,How so?,왜 그래?
M10_L0126,My body seems to be getting\nlighter. As if it is evaporating.,괜히 몸이 가벼워지고 있어. 증발할 것 같은 기분이야.
M10_L0127,No matter.,그래도 신경쓰지 마.
M10_L0128,No need to foreshadow any further.,여기서 너를 더 불길하게 할 필요는 없겠지.
